L,V,E,proba
5.5556,5.644444444444444,5.6,0.17299172871647706
5.5556,11.188888888888888,5.6,3.3646811300856218e-16
5.5556,16.733333333333334,5.6,6.27831047810205e-23
5.5556,22.27777777777778,5.6,4.131843863901967e-28
5.5556,27.822222222222223,5.6,1.7524627066752735e-32
5.5556,33.36666666666667,5.6,2.460707709069786e-36
5.5556,38.91111111111111,5.6,8.107207521695221e-40
5.5556,44.455555555555556,5.6,5.102948714172877e-43
5.5556,50.0,5.6,5.3648184950180944e-46
5.5556,11.188888888888888,6.7,1.7022273976611584e-14
5.5556,16.733333333333334,6.7,9.929140530183558e-22
5.5556,22.27777777777778,6.7,4.019567437488177e-27
5.5556,27.822222222222223,6.7,1.2833860050539274e-31
5.5556,33.36666666666667,6.7,1.487164889774167e-35
5.5556,38.91111111111111,6.7,4.25482912001979e-39
5.5556,44.455555555555556,6.7,2.4005877173054362e-42
5.5556,50.0,6.7,2.3110235994644952e-45
5.5556,11.188888888888888,7.800000000000001,1.3979207041407758e-12
5.5556,16.733333333333334,7.800000000000001,1.7758452042571936e-20
5.5556,22.27777777777778,7.800000000000001,4.110131645817942e-26
5.5556,27.822222222222223,7.800000000000001,9.601075489369543e-31
5.5556,33.36666666666667,7.800000000000001,9.049640592394922e-35
5.5556,38.91111111111111,7.800000000000001,2.2293527946837065e-38
5.5556,44.455555555555556,7.800000000000001,1.1212993282040125e-41
5.5556,50.0,7.800000000000001,9.847435548036518e-45
5.5556,11.188888888888888,8.9,2.4823498225338825e-10
5.5556,16.733333333333334,8.9,3.724764833699715e-19
5.5556,22.27777777777778,8.9,4.490781877427572e-25
5.5556,27.822222222222223,8.9,7.42193969770215e-30
5.5556,33.36666666666667,8.9,5.598048471401864e-34
5.5556,38.91111111111111,8.9,1.1763455515814115e-37
5.5556,44.455555555555556,8.9,5.243222567245993e-41
5.5556,50.0,8.9,4.183627195123167e-44
5.5556,11.188888888888888,10.0,1.923891335544171e-07
5.5556,16.733333333333334,10.0,9.576565666959022e-18
5.5556,22.27777777777778,10.0,5.326386583463879e-24
5.5556,27.822222222222223,10.0,5.985264432479659e-29
5.5556,33.36666666666667,10.0,3.546005377121846e-33
5.5556,38.91111111111111,10.0,6.290344667067424e-37
5.5556,44.455555555555556,10.0,2.4685369263334676e-40
5.5556,50.0,10.0,1.781764886851055e-43
6.6667,5.644444444444444,0.1,1.4520323059603724e-20
6.6667,11.188888888888888,0.1,7.611867442454097e-29
6.6667,16.733333333333334,0.1,3.7949965164190257e-35
6.6667,22.27777777777778,0.1,1.9443337557134415e-40
6.6667,27.822222222222223,0.1,4.371176552296233e-45
6.6667,33.36666666666667,0.1,2.7962533554382427e-49
6.6667,38.91111111111111,0.1,3.9403665419184826e-53
6.6667,44.455555555555556,0.1,1.0359279612766117e-56
6.6667,50.0,0.1,4.528926531004042e-60
6.6667,5.644444444444444,1.2000000000000002,1.471533903036145e-17
6.6667,11.188888888888888,1.2000000000000002,2.0124376837655523e-26
6.6667,16.733333333333334,1.2000000000000002,5.650581918590272e-33
6.6667,22.27777777777778,1.2000000000000002,2.0629992069832106e-38
6.6667,27.822222222222223,1.2000000000000002,3.6840696788975734e-43
6.6667,33.36666666666667,1.2000000000000002,1.9890431175169517e-47
6.6667,38.91111111111111,1.2000000000000002,2.4570734225587024e-51
6.6667,44.455555555555556,1.2000000000000002,5.809551056671071e-55
6.6667,50.0,1.2000000000000002,2.3262762308503802e-58
6.6667,5.644444444444444,2.3000000000000003,4.376573599138881e-15
6.6667,11.188888888888888,2.3000000000000003,1.0127537276353358e-24
6.6667,16.733333333333334,2.3000000000000003,1.4705961100276678e-31
6.6667,22.27777777777778,2.3000000000000003,3.7014493029134875e-37
6.6667,27.822222222222223,2.3000000000000003,5.1629777947052636e-42
6.6667,33.36666666666667,2.3000000000000003,2.3294561172961204e-46
6.6667,38.91111111111111,2.3000000000000003,2.506451957571418e-50
6.6667,44.455555555555556,2.3000000000000003,5.306308566636237e-54
6.6667,50.0,2.3000000000000003,1.9398583442655655e-57
6.6667,5.644444444444444,3.4000000000000004,2.642290554558178e-12
6.6667,11.188888888888888,3.4000000000000004,4.864429803646455e-23
6.6667,16.733333333333334,3.4000000000000004,3.2687939096675846e-30
6.6667,22.27777777777778,3.4000000000000004,5.452017929277599e-36
6.6667,27.822222222222223,3.4000000000000004,5.82680966093699e-41
6.6667,33.36666666666667,3.4000000000000004,2.1728599635878702e-45
6.6667,38.91111111111111,3.4000000000000004,2.022189781414786e-49
6.6667,44.455555555555556,3.4000000000000004,3.8149279618118934e-53
6.6667,50.0,3.4000000000000004,1.2689104937745668e-56
6.6667,5.644444444444444,4.5,9.097503528044176e-09
6.6667,11.188888888888888,4.5,2.721152119093926e-21
6.6667,16.733333333333334,4.5,7.305163169508199e-29
6.6667,22.27777777777778,4.5,7.699485423930195e-35
6.6667,27.822222222222223,4.5,6.167377195142573e-40
6.6667,33.36666666666667,4.5,1.8775985529503833e-44
6.6667,38.91111111111111,4.5,1.499830337912882e-48
6.6667,44.455555555555556,4.5,2.508372309321711e-52
6.6667,50.0,4.5,7.563223028837627e-56
6.6667,5.644444444444444,5.6,0.0942007015122307
6.6667,11.188888888888888,5.6,1.9968408902693751e-19
6.6667,16.733333333333334,5.6,1.7531597028347553e-27
6.6667,22.27777777777778,5.6,1.1024066275299722e-33
6.6667,27.822222222222223,5.6,6.452392833318038e-39
6.6667,33.36666666666667,5.6,1.58178945450862e-43
6.6667,38.91111111111111,5.6,1.0754198933576395e-47
6.6667,44.455555555555556,5.6,1.5855610901738946e-51
6.6667,50.0,5.6,4.316755293453203e-55
6.6667,11.188888888888888,6.7,2.1843719791053426e-17
6.6667,16.733333333333334,6.7,4.717524790073493e-26
6.6667,22.27777777777778,6.7,1.6493974769579658e-32
6.6667,27.822222222222223,6.7,6.849990339538335e-38
6.6667,33.36666666666667,6.7,1.3315091115549086e-42
6.6667,38.91111111111111,6.7,7.633835122620096e-47
6.6667,44.455555555555556,6.7,9.862101841920111e-51
6.6667,50.0,6.7,2.4141771705218807e-54
6.6667,11.188888888888888,7.800000000000001,4.294902797606666e-15
6.6667,16.733333333333334,7.800000000000001,1.4793519596392695e-24
6.6667,22.27777777777778,7.800000000000001,2.63436154242071e-31
6.6667,27.822222222222223,7.800000000000001,7.501875082053862e-37
6.6667,33.36666666666667,7.800000000000001,1.1363509479784469e-41
6.6667,38.91111111111111,7.800000000000001,5.4381670714436946e-46
6.6667,44.455555555555556,7.800000000000001,6.115665490999717e-50
6.6667,50.0,7.800000000000001,1.3399839128261616e-53
6.6667,11.188888888888888,8.9,2.137878557193829e-12
6.6667,16.733333333333334,8.9,5.638528316392668e-23
6.6667,22.27777777777778,8.9,4.574288155805895e-30
6.6667,27.822222222222223,8.9,8.580197578517751e-36
6.6667,33.36666666666667,8.9,9.931377676085875e-41
6.6667,38.91111111111111,8.9,3.9228517992777994e-45
6.6667,44.455555555555556,8.9,3.812866505361532e-49
6.6667,50.0,8.9,7.441276857810062e-53
6.6667,11.188888888888888,10.0,6.251852667367709e-09
6.6667,16.733333333333334,10.0,2.7518584710413044e-21
6.6667,22.27777777777778,10.0,8.791680505101783e-29
6.6667,27.822222222222223,10.0,1.0356531925328494e-34
6.6667,33.36666666666667,10.0,8.958134698675755e-40
6.6667,38.91111111111111,10.0,2.884343274656209e-44
6.6667,44.455555555555556,10.0,2.404207931790675e-48
6.6667,50.0,10.0,4.157480247811756e-52
7.777799999999999,5.644444444444444,0.1,8.876277288085034e-24
7.777799999999999,11.188888888888888,0.1,2.170545330231775e-33
7.777799999999999,16.733333333333334,0.1,1.030009035970177e-40
7.777799999999999,22.27777777777778,0.1,7.265742121514189e-47
7.777799999999999,27.822222222222223,0.1,2.8473780353571866e-52
7.777799999999999,33.36666666666667,0.1,3.754396016869463e-57
7.777799999999999,38.91111111111111,0.1,1.2381277832083938e-61
7.777799999999999,44.455555555555556,0.1,8.4233499248409e-66
7.777799999999999,50.0,0.1,1.0345679517171763e-69
7.777799999999999,5.644444444444444,1.2000000000000002,1.9517770417546182e-20
7.777799999999999,11.188888888888888,1.2000000000000002,9.774865496156919e-31
7.777799999999999,16.733333333333334,1.2000000000000002,2.3600934454120446e-38
7.777799999999999,22.27777777777778,1.2000000000000002,1.1179812771416388e-44
7.777799999999999,27.822222222222223,1.2000000000000002,3.343402398822332e-50
7.777799999999999,33.36666666666667,1.2000000000000002,3.612856424538249e-55
7.777799999999999,38.91111111111111,1.2000000000000002,1.020957210342927e-59
7.777799999999999,44.455555555555556,1.2000000000000002,6.133632044351467e-64
7.777799999999999,50.0,1.2000000000000002,6.7964689931741905e-68
7.777799999999999,5.644444444444444,2.3000000000000003,1.396802537179763e-17
7.777799999999999,11.188888888888888,2.3000000000000003,8.636355357549845e-29
7.777799999999999,16.733333333333334,2.3000000000000003,9.60042144749434e-37
7.777799999999999,22.27777777777778,2.3000000000000003,2.937674719153976e-43
7.777799999999999,27.822222222222223,2.3000000000000003,6.573283725951862e-49
7.777799999999999,33.36666666666667,2.3000000000000003,5.753973845411243e-54
7.777799999999999,38.91111111111111,2.3000000000000003,1.3829059020593517e-58
7.777799999999999,44.455555555555556,2.3000000000000003,7.298591536607155e-63
7.777799999999999,50.0,2.3000000000000003,7.268782472874452e-67
7.777799999999999,5.644444444444444,3.4000000000000004,2.3836707737230718e-14
7.777799999999999,11.188888888888888,3.4000000000000004,7.55006955594951e-27
7.777799999999999,16.733333333333334,3.4000000000000004,3.3938164715075254e-35
7.777799999999999,22.27777777777778,3.4000000000000004,6.404919368908439e-42
7.777799999999999,27.822222222222223,3.4000000000000004,1.0484269720136338e-47
7.777799999999999,33.36666666666667,3.4000000000000004,7.339005180730923e-53
7.777799999999999,38.91111111111111,3.4000000000000004,1.4878641362122143e-57
7.777799999999999,44.455555555555556,3.4000000000000004,6.8598254340472105e-62
7.777799999999999,50.0,3.4000000000000004,6.115693040041365e-66
7.777799999999999,5.644444444444444,4.5,3.1537816225436043e-10
7.777799999999999,11.188888888888888,4.5,8.03298341976805e-25
7.777799999999999,16.733333333333334,4.5,1.2300785301255463e-33
7.777799999999999,22.27777777777778,4.5,1.3545079763028567e-40
7.777799999999999,27.822222222222223,4.5,1.5807241420439988e-46
7.777799999999999,33.36666666666667,4.5,8.722042004962887e-52
7.777799999999999,38.91111111111111,4.5,1.4782341152519368e-56
7.777799999999999,44.455555555555556,4.5,5.91791463094745e-61
7.777799999999999,50.0,4.5,4.702650702359738e-65
7.777799999999999,5.644444444444444,5.6,0.050003004649583495
7.777799999999999,11.188888888888888,5.6,1.1850672877730675e-22
7.777799999999999,16.733333333333334,5.6,4.8955351194622945e-32
7.777799999999999,22.27777777777778,5.6,2.9413027511506766e-39
7.777799999999999,27.822222222222223,5.6,2.3757066622227376e-45
7.777799999999999,33.36666666666667,5.6,1.0168041775837563e-50
7.777799999999999,38.91111111111111,5.6,1.4265429174403645e-55
7.777799999999999,44.455555555555556,5.6,4.926571109153218e-60
7.777799999999999,50.0,5.6,3.473440206944721e-64
7.777799999999999,11.188888888888888,6.7,2.8030808043957604e-20
7.777799999999999,16.733333333333334,6.7,2.2413863594038978e-30
7.777799999999999,22.27777777777778,6.7,6.768171151011585e-38
7.777799999999999,27.822222222222223,6.7,3.6561383299326886e-44
7.777799999999999,33.36666666666667,6.7,1.1921452196352907e-49
7.777799999999999,38.91111111111111,6.7,1.369630531227451e-54
7.777799999999999,44.455555555555556,6.7,4.051551711244038e-59
7.777799999999999,50.0,6.7,2.5219350473182987e-63
7.777799999999999,11.188888888888888,7.800000000000001,1.3195448058129947e-17
7.777799999999999,16.733333333333334,7.800000000000001,1.232360914815181e-28
7.777799999999999,22.27777777777778,7.800000000000001,1.6884765098087616e-36
7.777799999999999,27.822222222222223,7.800000000000001,5.861648500634481e-43
7.777799999999999,33.36666666666667,7.800000000000001,1.4269002882354072e-48
7.777799999999999,38.91111111111111,7.800000000000001,1.3265581458196398e-53
7.777799999999999,44.455555555555556,7.800000000000001,3.3355379297079095e-58
7.777799999999999,50.0,7.800000000000001,1.8233751090565913e-62
7.777799999999999,11.188888888888888,8.9,1.8412089557764873e-14
7.777799999999999,16.733333333333334,8.9,8.535572846670902e-27
7.777799999999999,22.27777777777778,8.9,4.659347236951925e-35
7.777799999999999,27.822222222222223,8.9,9.919211619193668e-42
7.777799999999999,33.36666666666667,8.9,1.7619044038101362e-47
7.777799999999999,38.91111111111111,8.9,1.3081841656483754e-52
7.777799999999999,44.455555555555556,8.9,2.772712926307062e-57
7.777799999999999,50.0,8.9,1.3235548650015256e-61
7.777799999999999,11.188888888888888,10.0,2.0315938153144842e-10
7.777799999999999,16.733333333333334,10.0,7.907558208230193e-25
7.777799999999999,22.27777777777778,10.0,1.451146004755842e-33
7.777799999999999,27.822222222222223,10.0,1.7920303226421035e-40
7.777799999999999,33.36666666666667,10.0,2.263058533339112e-46
7.777799999999999,38.91111111111111,10.0,1.3225723813847941e-51
7.777799999999999,44.455555555555556,10.0,2.3415553227597798e-56
7.777799999999999,50.0,10.0,9.700854550732623e-61
8.8889,5.644444444444444,0.1,5.42607063021667e-27
8.8889,11.188888888888888,0.1,6.18937082944261e-38
8.8889,16.733333333333334,0.1,2.7955720369969392e-46
8.8889,22.27777777777778,0.1,2.715120715320502e-53
8.8889,27.822222222222223,0.1,1.8547779022962741e-59
8.8889,33.36666666666667,0.1,5.040848471069953e-65
8.8889,38.91111111111111,0.1,3.890400528084232e-70
8.8889,44.455555555555556,0.1,6.849204443606138e-75
8.8889,50.0,0.1,2.363321284620081e-79
8.8889,5.644444444444444,1.2000000000000002,2.588750155780007e-23
8.8889,11.188888888888888,1.2000000000000002,4.747873498829341e-35
8.8889,16.733333333333334,1.2000000000000002,9.857464507773126e-44
8.8889,22.27777777777778,1.2000000000000002,6.05856818465283e-51
8.8889,27.822222222222223,1.2000000000000002,3.034236747605651e-57
8.8889,33.36666666666667,1.2000000000000002,6.562317040478165e-63
8.8889,38.91111111111111,1.2000000000000002,4.242256726157293e-68
8.8889,44.455555555555556,1.2000000000000002,6.475791621160582e-73
8.8889,50.0,1.2000000000000002,1.9856623286002106e-77
8.8889,5.644444444444444,2.3000000000000003,4.457956169766464e-20
8.8889,11.188888888888888,2.3000000000000003,7.364735554815599e-33
8.8889,16.733333333333334,2.3000000000000003,6.267396693152814e-42
8.8889,22.27777777777778,2.3000000000000003,2.331501001179044e-49
8.8889,27.822222222222223,2.3000000000000003,8.368825251616288e-56
8.8889,33.36666666666667,2.3000000000000003,1.4212851990578367e-61
8.8889,38.91111111111111,2.3000000000000003,7.630023500644e-67
8.8889,44.455555555555556,2.3000000000000003,1.0038888193040393e-71
8.8889,50.0,2.3000000000000003,2.723662724866147e-76
8.8889,5.644444444444444,3.4000000000000004,2.1503639513417986e-16
8.8889,11.188888888888888,3.4000000000000004,1.1718444422190003e-30
8.8889,16.733333333333334,3.4000000000000004,3.5236208095624256e-40
8.8889,22.27777777777778,3.4000000000000004,7.52436852819633e-48
8.8889,27.822222222222223,3.4000000000000004,1.8864510420079843e-54
8.8889,33.36666666666667,3.4000000000000004,2.4788066394236905e-60
8.8889,38.91111111111111,3.4000000000000004,1.0947240007699564e-65
8.8889,44.455555555555556,3.4000000000000004,1.2335017975869873e-70
8.8889,50.0,3.4000000000000004,2.947544491396974e-75
8.8889,5.644444444444444,4.5,1.0933041619467645e-11
8.8889,11.188888888888888,4.5,2.3713787321729706e-28
8.8889,16.733333333333334,4.5,2.071265425790163e-38
8.8889,22.27777777777778,4.5,2.382875941508722e-46
8.8889,27.822222222222223,4.5,4.05146099254105e-53
8.8889,33.36666666666667,4.5,4.051665709733121e-59
8.8889,38.91111111111111,4.5,1.4569488589859439e-64
8.8889,44.455555555555556,4.5,1.3961927999695793e-69
8.8889,50.0,4.5,2.9240078659696783e-74
8.8889,5.644444444444444,5.6,0.026176824497906457
8.8889,11.188888888888888,5.6,7.033031441780782e-26
8.8889,16.733333333333334,5.6,1.3670325679478225e-36
8.8889,22.27777777777778,5.6,7.847614172376998e-45
8.8889,27.822222222222223,5.6,8.747114893231281e-52
8.8889,33.36666666666667,5.6,6.536209560664577e-58
8.8889,38.91111111111111,5.6,1.8923070959247195e-63
8.8889,44.455555555555556,5.6,1.530757978608101e-68
8.8889,50.0,5.6,2.794873939117453e-73
8.8889,11.188888888888888,6.7,3.5970347867170705e-23
8.8889,16.733333333333334,6.7,1.0649255776446258e-34
8.8889,22.27777777777778,6.7,2.7772651146447844e-43
8.8889,27.822222222222223,6.7,1.95144034152079e-50
8.8889,33.36666666666667,6.7,1.0673680054953853e-56
8.8889,38.91111111111111,6.7,2.4573333873977068e-62
8.8889,44.455555555555556,6.7,1.6644597198449518e-67
8.8889,50.0,6.7,2.634502745097695e-72
8.8889,11.188888888888888,7.800000000000001,4.054104543456299e-20
8.8889,16.733333333333334,7.800000000000001,1.0266072346532243e-32
8.8889,22.27777777777778,7.800000000000001,1.082217789117967e-41
8.8889,27.822222222222223,7.800000000000001,4.580044691384435e-49
8.8889,33.36666666666667,7.800000000000001,1.7917391068211403e-55
8.8889,38.91111111111111,7.800000000000001,3.235936835190446e-61
8.8889,44.455555555555556,7.800000000000001,1.8192318230769112e-66
8.8889,50.0,7.800000000000001,2.4811467932589303e-71
8.8889,11.188888888888888,8.9,1.5857076667988484e-16
8.8889,16.733333333333334,8.9,1.2921102765240042e-30
8.8889,22.27777777777778,8.9,4.745987995298643e-40
8.8889,27.822222222222223,8.9,1.1467190381802661e-47
8.8889,33.36666666666667,8.9,3.1257567977104776e-54
8.8889,38.91111111111111,8.9,4.362504368806763e-60
8.8889,44.455555555555556,8.9,2.0163142247177375e-65
8.8889,50.0,8.9,2.3541624833251127e-70
8.8889,11.188888888888888,10.0,6.6018405022711184e-12
8.8889,16.733333333333334,10.0,2.272263543876481e-28
8.8889,22.27777777777778,10.0,2.395247104233154e-38
8.8889,27.822222222222223,10.0,3.1008185948955113e-46
8.8889,33.36666666666667,10.0,5.717076263740385e-53
8.8889,38.91111111111111,10.0,6.064457442952199e-59
8.8889,44.455555555555556,10.0,2.2805354133661496e-64
8.8889,50.0,10.0,2.2635484333088962e-69
10.0,5.644444444444444,0.1,3.3169583969195506e-30
10.0,11.188888888888888,0.1,1.7649164350907626e-42
10.0,16.733333333333334,0.1,7.587528595492453e-52
10.0,22.27777777777778,0.1,1.0146080573014064e-59
10.0,27.822222222222223,0.1,1.208199622293872e-66
10.0,33.36666666666667,0.1,6.768106825735376e-73
10.0,38.91111111111111,0.1,1.2224276422985473e-78
10.0,44.455555555555556,0.1,5.569233372576706e-84
10.0,50.0,0.1,5.3986666463694744e-89
10.0,5.644444444444444,1.2000000000000002,3.43360292988504e-26
10.0,11.188888888888888,1.2000000000000002,2.3061496620846976e-39
10.0,16.733333333333334,1.2000000000000002,4.1171931861809644e-49
10.0,22.27777777777778,1.2000000000000002,3.283261464086007e-57
10.0,27.822222222222223,1.2000000000000002,2.753659758024724e-64
10.0,33.36666666666667,1.2000000000000002,1.1919655773548595e-70
10.0,38.91111111111111,1.2000000000000002,1.7627322622641462e-76
10.0,44.455555555555556,1.2000000000000002,6.837038286199912e-82
10.0,50.0,1.2000000000000002,5.801328435665636e-87
10.0,5.644444444444444,2.3000000000000003,1.4227761392590628e-22
10.0,11.188888888888888,2.3000000000000003,6.280349469982073e-37
10.0,16.733333333333334,2.3000000000000003,4.0915142657195877e-47
10.0,22.27777777777778,2.3000000000000003,1.850408039752083e-55
10.0,27.822222222222223,2.3000000000000003,1.0654832350469787e-62
10.0,33.36666666666667,2.3000000000000003,3.5107069850027137e-69
10.0,38.91111111111111,2.3000000000000003,4.209777290970216e-75
10.0,44.455555555555556,2.3000000000000003,1.3808044421569911e-80
10.0,50.0,2.3000000000000003,1.0205751329757005e-85
10.0,5.644444444444444,3.4000000000000004,1.939892528030576e-18
10.0,11.188888888888888,3.4000000000000004,1.8188168818622924e-34
10.0,16.733333333333334,3.4000000000000004,3.658389813891808e-45
10.0,22.27777777777778,3.4000000000000004,8.839474548726354e-54
10.0,27.822222222222223,3.4000000000000004,3.39432085294223e-61
10.0,33.36666666666667,3.4000000000000004,8.372364107036696e-68
10.0,38.91111111111111,3.4000000000000004,8.054637575394952e-74
10.0,44.455555555555556,3.4000000000000004,2.2180253700022964e-79
10.0,50.0,3.4000000000000004,1.4206106277541168e-84
10.0,5.644444444444444,4.5,3.7900975190183835e-13
10.0,11.188888888888888,4.5,7.000434082266163e-32
10.0,16.733333333333334,4.5,3.4876964023068534e-43
10.0,22.27777777777778,4.5,4.192000233265147e-52
10.0,27.822222222222223,4.5,1.0384061163800833e-59
10.0,33.36666666666667,4.5,1.8821274896504937e-66
10.0,38.91111111111111,4.5,1.435970091475443e-72
10.0,44.455555555555556,4.5,3.2939886028312046e-78
10.0,50.0,4.5,1.818085701317791e-83
10.0,5.644444444444444,5.6,0.013603375659459523
10.0,11.188888888888888,5.6,4.17390065285047e-29
10.0,16.733333333333334,5.6,3.8173110726969433e-41
10.0,22.27777777777778,5.6,2.0938017405518502e-50
10.0,27.822222222222223,5.6,3.2206004290025396e-58
10.0,33.36666666666667,5.6,4.201599124272213e-65
10.0,38.91111111111111,5.6,2.5101425982416247e-71
10.0,44.455555555555556,5.6,4.7562897949830125e-77
10.0,50.0,5.6,2.2488713984309696e-82
10.0,11.188888888888888,6.7,4.6158709504779365e-26
10.0,16.733333333333334,6.7,5.0596653324121584e-39
10.0,22.27777777777778,6.7,1.13962861531214e-48
10.0,27.822222222222223,6.7,1.0415687435395495e-56
10.0,33.36666666666667,6.7,9.556507381740922e-64
10.0,38.91111111111111,6.7,4.4088440197137945e-70
10.0,44.455555555555556,6.7,6.837938539196362e-76
10.0,50.0,6.7,2.7520949523690494e-81
10.0,11.188888888888888,7.800000000000001,1.2455631348680615e-22
10.0,16.733333333333334,7.800000000000001,8.552059721890797e-37
10.0,22.27777777777778,7.800000000000001,6.936402942413636e-47
10.0,27.822222222222223,7.800000000000001,3.578653577199001e-55
10.0,33.36666666666667,7.800000000000001,2.249862203673887e-62
10.0,38.91111111111111,7.800000000000001,7.893575742865028e-69
10.0,44.455555555555556,7.800000000000001,9.92225091077157e-75
10.0,50.0,7.800000000000001,3.376205685337033e-80
10.0,11.188888888888888,8.9,1.3656618368360135e-18
10.0,16.733333333333334,8.9,1.9559893596949324e-34
10.0,22.27777777777778,8.9,4.834239842200221e-45
10.0,27.822222222222223,8.9,1.32567446185001e-53
10.0,33.36666666666667,8.9,5.545338065620717e-61
10.0,38.91111111111111,8.9,1.4547985572372443e-67
10.0,44.455555555555556,8.9,1.4662618023763127e-73
10.0,50.0,8.9,4.1872695605171714e-79
10.0,11.188888888888888,10.0,2.1453253934775076e-13
10.0,16.733333333333334,10.0,6.529425995823e-32
10.0,22.27777777777778,10.0,3.953570951189442e-43
10.0,27.822222222222223,10.0,5.365464990722661e-52
10.0,33.36666666666667,10.0,1.4442826168176226e-59
10.0,38.91111111111111,10.0,2.780766073375241e-66
10.0,44.455555555555556,10.0,2.221105656170232e-72
10.0,50.0,10.0,5.281649655852446e-78
